DILIST_ID,CompoundName,DILIstClassification ,RoutsofAdministration ,smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea;
886,Erythropoietin,0,Intravenous,CC(C)=CCOC1=CC=C(\C=C\C(=O)C2=C(OCC(O)=O)C=C(OCC=C(C)C)C=C2)C=C1,12.77454860843899,12.77454860843899,0.1571946818213057,-1.132684991278338,0.25239001346168266,10.424242424242424,450.5310000000002,420.2910000000003,450.20423867999995,174,0,0.3412227940591899,-0.4895365509019679,0.4895365509019679,0.3412227940591899,0.8181818181818182,1.393939393939394,1.9696969696969697,16.507017768286126,10.074475024748365,2.131799296384673,-2.109166253900134,2.2624427991529954,-2.115465704391465,6.083684408647761,-0.13883094515624508,2.7624008040048067,2.120096424548776,1036.781304618572,24.216967702877934,19.460628352464802,19.460628352464802,15.740091198415858,10.577737847686167,10.577737847686167,7.791956404161606,7.791956404161606,4.360104383812078,4.360104383812078,2.600886268414296,2.600886268414296,-3.8,13311147.605448313,25.46051488969782,12.910254696665922,9.474904064531284,194.35173358576154,19.31711625624085,30.46229942887755,12.390126910877857,0.0,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,29.354963303895637,75.75192888480757,6.06636706846161,5.563451491696996,28.906190624384493,17.82857034115067,0.0,0.0,0.0,27.694948798762496,19.820645893538753,82.96574184326546,0.0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,36.67972352269624,4.794537184071822,0.0,43.6163889662283,71.83883885987146,0.0,6.076020106833881,0.0,82.06000000000002,12.576187252464766,9.589074368143644,0.0,17.09620827134584,18.963275762309742,16.886067855050168,17.71549170536476,18.208754243757102,64.1124572862767,0.0,19.31711625624085,16.60437026594198,0.0,23.721173201295187,8.955245747796457,3.379971111245178,-0.062273055729836546,12.133631465259004,7.013816020688385,8.254065243503645,0.0,0.25925925925925924,33,1,6,0,0,0,0,2,0,2,0,0,5,1,6,0,12,0,0,0,0,0,9.96065854346224,2,5.736100000000006,129.23130000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
887,Argipressin,0,Intravenous,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C1=C(O2)C(CCCC(O)=O)=CC=C1,10.80040958674174,10.80040958674174,0.028699128995810952,-0.7903778937046952,0.4620678880259997,26.896551724137932,398.4990000000002,368.2590000000001,398.2093240599999,156,0,0.3028515145272176,-0.4890770806616375,0.4890770806616375,0.3028515145272176,1.4137931034482758,2.206896551724138,2.9310344827586206,16.498335810094513,9.856669028183903,2.4843896406439576,-2.188490401696853,2.515818252256632,-2.1885543549948685,5.662345106922979,-0.13661866881935217,3.1884703280440596,1.746989029216461,818.2953038645334,20.965890847321376,17.044524234446225,17.044524234446225,13.917922655570505,10.362735844249158,10.362735844249158,8.128943520236904,8.128943520236904,6.039783186312237,6.039783186312237,4.410772201639447,4.410772201639447,-2.2899999999999996,3531106.5379660022,21.419614794578578,9.472080115532208,4.828717021114739,171.95608981739107,20.056445138322168,11.853478221032208,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,11.840868637711289,37.274878618743216,31.246737983401033,36.6617284527978,12.207932775496605,24.85098232239399,5.969305287951849,0.0,0.0,11.835812092322787,70.1813877234176,0.0,41.478044402446585,0.0,17.590380470995193,4.736862953800049,0.0,5.749511833283905,0.0,39.60078663571887,11.21535880699783,23.676680730034075,56.575569920640675,30.351141419052592,0.0,0.0,0.0,86.99000000000001,18.177238063448456,15.007591973753232,0.0,30.278506149158492,25.683286491704038,16.876414816677897,0.0,12.999757306524504,31.198858511909332,11.840868637711289,9.843390348640755,6.205491251673611,0.0,10.80040958674174,29.858076080545608,2.1070178210527795,5.870220846005709,6.005118078442115,5.068303915425482,3.752029086779621,0.0,0.5416666666666666,29,3,5,1,1,2,0,1,0,1,6,0,4,3,5,1,8,1,0,1,0,1,6.99614853027887,3,3.2859000000000016,110.66440000000004,1,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
888,Sodium bicarbonate,0,Intravenous,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1,11.943013038548752,11.943013038548752,0.1052286470143613,-0.6735185185185184,0.6456630004201521,26.133333333333333,203.241,190.13699999999997,203.094628656,78,0,0.2392990516824328,-0.2849475673983402,0.2849475673983402,0.2392990516824328,1.2,1.8,2.2666666666666666,16.181000125370286,9.808989340119137,2.4693539079438076,-2.205123850051986,2.3460878209774227,-2.3346981010447436,6.079909489871219,-0.137567594225878,2.45428776848112,2.451466570284267,412.8901128470495,11.05204176387779,8.857568303562362,8.857568303562362,7.054366005410032,4.920465865173286,4.920465865173286,4.132816982274407,4.132816982274407,3.0664661651860183,3.0664661651860183,2.0115931327780836,2.0115931327780836,-1.6399999999999997,3033.4996818426644,9.897705325067308,3.1903000822450003,1.348919005102041,88.6981025226383,0.0,0.0,0.0,11.814359458703011,0.0,0.0,14.48898409899412,0.0,0.0,0.0,30.33183534230805,12.487188691387619,13.4684936056032,5.41499046939678,9.589074368143644,11.814359458703011,0.0,4.899909730850478,0.0,18.759549292013414,7.04767198267719,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,23.761941172230678,15.004064837540422,0.0,18.90801031431363,30.33183534230805,0.0,0.0,0.0,37.38,5.41499046939678,9.589074368143644,0.0,18.23518108162902,0.0,5.563451491696996,4.899909730850478,7.04767198267719,37.255572541998674,0.0,0.0,0.0,0.0,24.636816893424037,0.0,0.2363888888888892,-0.21754346182917605,9.458157123960696,0.2701851851851851,1.8254629629629628,1.5405324074074074,0.3333333333333333,15,0,3,0,1,1,2,1,0,1,1,0,2,0,3,1,1,0,1,1,0,1,2.105110007506601,2,1.3329999999999997,56.18800000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
889,Plerixafor,0,Subcutaneous,CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C,12.291485260770976,12.291485260770976,0.0006538170823884304,0.0006538170823884304,0.7581170106168678,11.647058823529411,230.31099999999998,212.16699999999997,230.141913196,90,0,0.16898030062107822,-0.2937409697060931,0.2937409697060931,0.16898030062107822,1.2352941176470589,1.9411764705882353,2.5294117647058822,16.138897331949714,9.953464434629877,2.224701416693301,-2.0660820411557004,2.2472827614522037,-2.0985121710324197,6.042182609381777,0.09394877572440818,2.6662441780578194,2.7227866043986086,552.3475935993229,12.576985790260121,10.766777096601537,10.766777096601537,8.019744507803582,6.034963111021995,6.034963111021995,4.964340212299497,4.964340212299497,2.8846970450925618,2.8846970450925618,1.962223363831108,1.962223363831108,-1.6400000000000001,8244.026998554778,11.83405264196173,4.3192942210574286,1.971239066300916,101.45378196488058,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,4.5153978936156225,5.098681808301038,0.0,33.761315867224106,18.050640183084614,12.11474961777447,16.77408020416172,4.794537184071822,11.299945663981202,0.0,9.61407970191666,5.917906046161393,33.61285484492389,0.0,35.65332426354336,0.0,0.0,0.0,0.0,0.0,0.0,15.3973246482816,0.0,5.917906046161393,49.66477151554116,24.395944776997908,0.0,5.516700717616262,0.0,34.370000000000005,0.0,4.794537184071822,0.0,17.61905703868773,0.0,16.77408020416172,0.0,4.5153978936156225,38.24341917637915,18.946156207682286,0.0,1.796574074074074,0.0,12.291485260770976,4.511481481481481,2.5975925925925933,0.43352418745275845,5.819897959183673,1.8872222222222221,7.995555555555556,0.0,0.42857142857142855,17,0,3,0,0,0,0,0,2,2,0,0,3,0,3,2,3,0,0,0,0,0,3.006750305183217,2,3.296400000000002,68.44950000000004,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0;
892,Imiglucerase,0,Intravenous,CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1,12.520911359914336,12.520911359914336,0.022691562736205872,-4.423642518722942,0.7472859639825712,13.12,369.3680000000001,355.25600000000014,369.07588234800005,132,0,0.42206668697404903,-0.48372371799835073,0.48372371799835073,0.42206668697404903,1.24,2.0,2.72,32.197279300017456,10.19237788927536,2.285413544122272,-2.1264624569015504,2.243470226681649,-2.1949922799901818,7.836005565199448,-0.15309247815356536,2.988021819464695,1.7863456398048545,891.3740944072265,18.02673325856595,13.13138065893004,13.947877239857766,11.832318457408352,7.304696737135415,8.623628630122237,5.333599388923824,6.700016916242618,3.5012010016891044,4.661481821643061,2.250194648732407,3.350261551780102,-2.42,462333.6281039528,17.40456050914931,6.830535910566682,4.162906791083963,143.26279233965144,9.720841474747257,5.749511833283905,11.763318446333624,0.0,0.0,6.176298517443475,9.192877013111676,4.9839785209472085,13.171245143024459,0.0,12.13273413692322,25.122838405075452,11.760295063310071,33.27975207973208,22.117006588988975,21.83297047813683,0.0,14.951935562841626,0.0,24.009325805701593,6.606881964512918,47.78605840046659,0.0,5.749511833283905,4.736862953800049,13.171245143024459,5.749511833283905,0.0,31.944014536962484,16.552422649651096,6.923737199690624,11.257379486545457,41.68511539574183,0.0,11.033401435232523,0.0,67.87,23.582749524860702,17.38014363518893,0.0,11.502365440030694,21.930516685982425,5.516700717616262,12.263210640074686,12.990104268152233,18.19910120538483,14.951935562841626,4.736862953800049,54.224850193478126,0.0,11.348480677471477,0.2953823643654996,2.282647949292972,0.09577583039388671,8.622884192931332,-3.0864628135075227,0.20221534948537112,-1.5135515216889226,0.25,25,1,5,0,0,0,0,1,2,3,1,0,4,1,9,2,5,0,0,0,0,0,4.755299022615003,3,3.515220000000001,86.73010000000004,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0;
893,Agalsidase beta,0,Intravenous,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,14.592590643299967,14.592590643299967,0.013154619184529759,-0.9944200365331322,0.2296749085578938,24.244897959183675,679.863,626.4390000000002,679.4057324160001,268,0,0.2893207499405341,-0.3467003854047029,0.3467003854047029,0.2893207499405341,0.8979591836734694,1.6326530612244898,2.2653061224489797,16.187089674731805,9.816245745941655,2.5222846556945466,-2.379312030444297,2.4299562422837693,-2.6206042829953735,6.38166547826638,-0.14587407649907957,3.6499635640870833,1.3551873455175953,1387.6313550584223,35.29395349313804,29.33437164579405,29.33437164579405,23.383267716399175,18.214159576075943,18.214159576075943,15.499612158817904,15.499612158817904,10.674492678960842,10.674492678960842,7.8682944402737816,7.8682944402737816,-3.900000000000001,63984395399.51469,36.38234908599185,15.758780280893586,8.82721153813577,288.4539371328627,26.1670641468758,23.819450482292343,0.0,23.504784134419456,11.814359458703011,0.0,33.75120162537814,4.9839785209472085,0.0,0.0,59.79905691339253,68.11445996836302,24.98028437828669,12.238684400761038,28.76722310443093,35.31914359312247,0.0,36.13502118877022,23.168708607880962,134.95401241961443,6.544756405912575,24.28445870968769,0.0,0.0,21.267154416025324,0.0,0.0,0.0,86.94097091751975,23.97268592035911,23.168708607880962,115.2332734527949,18.59053071483923,0.0,0.0,0.0,179.56,58.99431764975958,28.76722310443093,0.0,35.3966666918321,19.386399651764595,64.20821622926012,18.59053071483923,4.899909730850478,27.694948798762496,31.23511145791974,0.0,0.0,0.0,91.40832628541831,11.48569958479564,-0.6380149056929842,-3.2034017012077864,-3.6766829092678757,13.857624864760105,7.849782114527935,0.0,0.7222222222222222,49,4,13,3,1,4,5,0,1,1,6,0,8,4,13,2,13,3,1,4,0,0,11.700845823447246,5,2.4459000000000026,180.5892999999995,0,0,0,0,0,2,0,0,0,0,6,6,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
895,Canakinumab,1,Subcutaneous,[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,10.155522110877277,10.155522110877277,0.10642418804244858,-0.10642418804244858,0.6887813871003826,44.42307692307692,349.51800000000014,318.27000000000004,349.240564612,138,0,0.057740057465481394,-0.39279668484713354,0.39279668484713354,0.057740057465481394,1.0384615384615385,1.8846153846153846,2.6923076923076925,16.265943222166104,9.47012938927121,2.5621046845491557,-2.5736780071594665,2.6570426991612353,-2.4935620123938556,5.720003546166845,-0.02377038598435751,3.001254944054897,1.4768492564184355,765.6751390980412,17.94094682093905,16.117677351202012,16.117677351202012,12.521640493394056,10.508379015170558,10.508379015170558,9.707339295030996,9.707339295030996,8.631245480442933,8.631245480442933,7.17869598959612,7.17869598959612,-1.4099999999999997,1508082.5893084807,16.74118130542884,5.79190217884199,2.2382052488293285,156.97665434768965,5.106527394840706,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,37.63898621157989,90.73237352798769,12.393687143226153,6.103966387748303,5.106527394840706,5.573104530069267,0.0,4.9839785209472085,28.58369907727774,64.89719214761162,0.0,47.8150175155834,0.0,0.0,0.0,0.0,0.0,0.0,16.194472303536216,0.0,28.58369907727774,64.35667725156031,42.251566023886404,0.0,5.573104530069267,0.0,33.120000000000005,0.0,5.106527394840706,0.0,6.103966387748303,10.82998093879356,30.5953613843362,37.667559606327046,11.146209060138535,12.393687143226153,43.11622727091944,0.0,0.0,0.0,4.377504950837972,10.155522110877277,5.086332867494259,2.3572395964558654,4.309279940203721,17.01916389097982,5.028289976484421,0.0,0.625,26,1,2,4,0,4,0,0,1,1,6,0,2,1,2,1,1,2,0,2,0,0,3.7293570953577726,5,5.398600000000005,105.30680000000007,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0;
896,Levoleucovorin,0,Intravenous,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,11.825576341647771,11.825576341647771,0.16379629629629666,-3.5576388888888872,0.8143349412643328,11.25,255.324,246.25199999999998,255.013618528,84,0,0.2631613131353624,-0.3987277171274735,0.3987277171274735,0.2631613131353624,1.25,1.9375,2.5,32.233392873211464,10.31917466758665,2.141000697391566,-2.043095922538129,2.178901917616017,-2.1209637102537138,7.925141187534867,0.6009696767081759,2.7005148523324487,2.2889130817194454,561.3113832440436,11.596011838247808,8.12165864168279,9.754651803538243,7.577316827624754,4.3565893898958485,6.719405448745137,3.011791555505854,5.588759915353782,1.8443950878522308,4.016980748470542,1.0946915028740714,2.88342813048971,-1.5999999999999999,5649.477071079483,10.902614268848035,4.106313775510205,2.3121900826446287,96.99903734995482,5.733667477162185,0.0,5.131558479839333,0.0,10.023291153407584,0.0,4.722094864452088,13.401775505276145,0.0,11.336785877934737,0.0,24.26546827384644,17.264292616762553,4.895483475517775,8.417796984328938,32.17902178586522,0.0,4.9839785209472085,0.0,4.895483475517775,10.455762341614273,35.84237461592543,0.0,0.0,10.455762341614273,10.818944754522896,0.0,11.336785877934737,13.401775505276145,10.023291153407584,0.0,0.0,40.7378580914432,0.0,0.0,0.0,85.08,10.023291153407584,8.417796984328938,0.0,4.895483475517775,10.818944754522896,0.0,41.799097723394254,5.380062770465915,0.0,9.706073385399296,5.733667477162185,26.02396636432351,1.2215293262366673,4.011827128999748,2.039555041152264,6.001955703577727,0.0,5.9755697278911555,1.533235596707819,0.0,-3.5576388888888872,0.0,16,3,5,0,0,0,0,1,1,2,0,0,5,2,7,1,3,0,0,0,0,0,2.7980971975778,2,1.5261,63.77690000000001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0;
897,Levomefolate calcium,0,Oral,CC(=O)N[C@@H](CS)C(O)=O,10.309104938271606,10.309104938271606,0.10606481481481467,-1.0646296296296296,0.49154271343709494,12.2,163.198,154.12599999999998,163.030314148,58,0,0.3265573389762101,-0.4796946683190343,0.4796946683190343,0.3265573389762101,1.7,2.2,2.3,32.11686682549864,10.326221431209438,2.144961042700432,-2.0788559601389056,1.864433495468342,-2.403563066312474,7.798532635861703,-0.14032574077398924,1.8143954273762264,3.833483296499401,147.8284895747849,8.146264369941973,5.495380822303816,6.389808013303732,4.574586062669973,2.683681413884169,3.3161369459178447,1.773921496730495,2.1390698684006058,0.8581638882825401,1.223312259952651,0.43083412437875646,0.6783064746390497,-0.71,112.49251649732604,9.29,4.160819131484329,3.341930325442243,64.02122628470927,10.423315998847038,6.041840829147961,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,12.628789148012991,0.0,0.0,0.0,12.676590806437414,0.0,14.69560176298435,24.505274165316344,0.0,5.316788604006331,0.0,12.965578028838586,5.752853606746789,0.0,0.0,0.0,5.316788604006331,0.0,0.0,12.628789148012991,28.77770684803881,9.589074368143644,0.0,6.923737199690624,0.0,0.0,0.0,0.0,66.4,12.011146117099809,9.589074368143644,0.0,11.660033336098294,0.0,0.0,6.923737199690624,0.0,0.0,17.94557775201932,5.106527394840706,0.0,3.734027777777778,20.511512345679016,10.57263888888889,0.0,-1.318333333333333,-0.8742283950617289,0.0,1.2632716049382717,0.0,0.6,10,2,4,0,0,0,1,0,0,0,1,0,3,3,5,0,3,0,0,0,0,0,3.8654009731489416,0,-0.4945,39.093500000000006,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
898,Sitaxsentan,1,Oral,C[C@H]1NCC2=CC(=CC=C12)C1=CC=C2C(=O)C(=CN(C3CC3)C2=C1OC(F)F)C(O)=O,13.457749517264308,13.457749517264308,0.05412720927060799,-3.0950263762912575,0.6294454740871186,17.870967741935484,426.41900000000015,406.2590000000001,426.1391135599999,160,0,0.3871262787984508,-0.47749702277096673,0.47749702277096673,0.3871262787984508,1.2580645161290323,2.032258064516129,2.7096774193548385,19.28668425892593,9.96134228002935,2.299578138171974,-2.188525609661782,2.4340535653731137,-2.1943022759516237,5.973468002905975,-0.04861309704935862,3.5070275849073873,1.8046142148359756,1280.7871083278385,21.86107836170679,16.692573774676237,16.692573774676237,14.846244348298509,10.113818360881458,10.113818360881458,8.048595187667589,8.048595187667589,6.043919091352926,6.043919091352926,4.368620481161417,4.368620481161417,-3.26,18367425.710987158,19.68862638268001,7.16088874208611,3.270624476384351,175.61941210420338,19.72727860043844,5.563451491696996,5.749511833283905,5.428790391900541,0.0,12.58081037439795,4.794537184071822,4.794537184071822,8.78083009534964,0.0,12.13273413692322,54.654836126018466,30.38873312751857,10.902924932081056,23.418757628062217,16.872230220032904,0.0,9.883888251797686,0.0,45.00532359619724,0.0,63.44236096498447,0.0,16.876414816677897,15.48244194970692,8.78083009534964,5.749511833283905,0.0,22.25443741703001,6.544756405912575,0.0,53.33395376300137,41.323216097992955,0.0,22.029827915475046,0.0,80.56,18.00960076629849,23.47643185833399,0.0,34.29956991535788,17.671659389306566,23.968546229246012,12.263210640074686,10.633466716252965,18.19910120538483,12.240525803696954,4.736862953800049,33.496394516178064,0.0,24.37107002452008,12.841905867254685,2.485341773442875,-1.4496853221344,8.979389633496151,2.8022096128779026,-0.3599594389686942,0.0,0.30434782608695654,31,2,6,1,1,2,0,2,1,3,1,0,5,2,8,2,5,1,0,1,0,0,4.548002032608801,5,4.467200000000003,110.76100000000007,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0;
900,Hyaluronidase recombinant human,0,Subcutaneous,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,13.155177390400604,13.155177390400604,0.04451779940371181,-1.0028462511547829,0.17833858604326225,29.63888888888889,540.7080000000002,504.42000000000036,540.207626872,200,0,0.3290205942264193,-0.45604805408467725,0.45604805408467725,0.3290205942264193,0.9444444444444444,1.6388888888888888,2.2777777777777777,33.11460346660527,10.018018047630243,2.3318448526254856,-2.273436105053491,2.23629913414777,-2.5690043255182857,8.762876118703556,-0.152812368033414,2.8052071905418217,2.5523357390988037,905.0376252379815,26.827698166887178,21.29056587116373,22.92355903301918,17.02698356085113,12.023572951073417,14.511606822786002,9.239909639204376,11.867109346165696,5.587705091703599,8.034405072717597,3.5018030911739593,5.658129836734902,-2.47,40867756.332453005,29.758327793297926,14.315165593975907,8.879506536980426,219.50883788876257,26.004017369825373,29.92652818824802,0.0,17.721539188054518,5.907179729351506,5.969305287951849,19.178148736287287,4.794537184071822,0.0,0.0,61.43478496520369,31.256391021773297,11.505707213493578,6.4208216229260096,28.709548874159157,51.185820158131314,0.0,21.267154416025324,11.835812092322787,71.68981811949732,11.505707213493578,23.925099633557476,0.0,0.0,21.267154416025324,0.0,0.0,21.587795952773448,65.33322029404363,28.709548874159157,11.835812092322787,47.46032924430513,23.925099633557476,0.0,0.0,0.0,142.70000000000002,53.827513080550055,23.97268592035911,0.0,29.706526635051418,12.1736752296728,0.0,27.663816059607328,40.694706105287,6.076020106833881,21.267154416025324,4.736862953800049,5.650603137860083,0.0,65.18165435599553,10.669197973559896,-0.04451779940371181,-2.542464493028617,-2.86413855820106,4.508708761843682,8.65950334227661,2.9481199457642453,0.625,36,4,10,0,2,2,4,0,0,0,4,2,8,4,12,2,2,0,1,1,0,0,11.83320528224654,2,1.4296000000000009,140.53779999999995,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
