protein_path,ligand
./data/8efo_cleaned.pdb,Clc1ccccc1C(c1ccccc1Cl)N1[C@H]2CC[C@@H]1C[C@H](c1ncccc1Br)C2
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(Cl)cc1)C2
./data/8efo_cleaned.pdb,CCCCC1(N(C)C)CCC(c2ccccc2)(N(C)C)CC1
./data/8efo_cleaned.pdb,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)NCCc1c3ccccc3[nH]c12.Cl
./data/8efo_cleaned.pdb,COc1ccc(CN2CCN(C(=O)c3ccco3)CC2)cc1OCc1ccccc1
./data/8efo_cleaned.pdb,Cc1nn(-c2ccc(Br)cc2Br)c2c1C(=O)CC(C)(C)C2
./data/8efo_cleaned.pdb,COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1Cc1c([nH]c2ccccc12)C3
./data/8efo_cleaned.pdb,CC(C)C[C@@H](NC(=O)[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)CCCNC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)[C@H](C)O)C(N)=O
./data/8efo_cleaned.pdb,CC(C)[C@H]1C[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O
./data/8efo_cleaned.pdb,Cc1cccc([C@@H]2NC(=O)[C@H](c3ccccc3)NC(=O)[C@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)CCCCNC(=O)C[C@@H](C(N)=O)NC2=O)c1
./data/8efo_cleaned.pdb,O=S(=O)(c1ccccc1-c1ccc(CN[C@@H]2c3ccccc3C[C@@H]2O)cc1)N1CCCCC1
./data/8efo_cleaned.pdb,O=C1NCN(c2ccccc2)C12CCN(C1c3ccccc3CCc3ccccc31)CC2
./data/8efo_cleaned.pdb,CC(C)C[C@@H](NC(=O)[C@@H](CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](N)Cc1ccc(O)cc1)[C@H](C)O)C(N)=O
./data/8efo_cleaned.pdb,Cc1nn(-c2ccc(Br)cc2Br)c2c1C(=O)CC(C)(C)C2
./data/8efo_cleaned.pdb,Cc1ccc(Cl)c(OC(C(C)C)C(O)CN2CCC(n3c(O)nc4ccccc43)CC2)c1
./data/8efo_cleaned.pdb,CN1CCc2ccccc2C1CNC(=O)c1ccc(Cl)c(Cl)c1
./data/8efo_cleaned.pdb,Cc1ccccc1-c1cnc2c(c1)C[C@]1(OCCCc3ccccc3)[C@@H]3Cc4ccc(O)c5c4[C@]1(CCN3CC1CC1)[C@@H]2O5
./data/8efo_cleaned.pdb,COc1ccc(C2(C(N)=O)CC3CCC(C2)N3C(c2ccccc2Cl)c2ccccc2Cl)cc1
./data/8efo_cleaned.pdb,O=C1NCN(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2
./data/8efo_cleaned.pdb,CCC(=O)N(Cc1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1
./data/8efo_cleaned.pdb,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1
./data/8efo_cleaned.pdb,C[C@@H]1[C@@H]2Cc3ccc(C(=O)NCCc4ccc(-c5ccc(O)cc5)cc4)cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4
./data/8efo_cleaned.pdb,Br.CNc1nc2c(s1)C[C@H]1[C@H]3Cc4ccc(O)cc4[C@@]1(CCN3CC1CC1)C2
./data/8efo_cleaned.pdb,CS(=O)(=O)O.c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
./data/8efo_cleaned.pdb,COc1cccc([C@]2(O)CCCC[C@H]2N2CCC3(CC2)C(=O)NCN3c2ccccc2)c1
./data/8efo_cleaned.pdb,Oc1ccc2c(c1)[C@@]13CCN(CC4CC4)[C@@H](C2)[C@@]1(O)CCc1c([nH]c2ccccc12)C3
./data/8efo_cleaned.pdb,O=C1N(CCNCC2CCCCC2)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2
./data/8efo_cleaned.pdb,COc1cccc(C2(O)CCCCC2CN(C)C)c1
./data/8efo_cleaned.pdb,CCOc1ccc(Cc2nc3cc(NC(=N)c4ccco4)ccc3n2CCN(CC)CC)cc1.Cl.Cl
./data/8efo_cleaned.pdb,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CC(=O)O)c4ccccc43)CC2)C(C)C)c1
./data/8efo_cleaned.pdb,C/C=C1\C[C@@]23Cc4c([nH]c5ccccc45)[C@@H]1[C@@]21CCN(C)C3Cc2ccc(OC)c(O)c21
./data/8efo_cleaned.pdb,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O
./data/8efo_cleaned.pdb,COc1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O
./data/8efo_cleaned.pdb,CN(C)CC1CN(CCc2cccc(C(F)(F)F)c2)CCC1(O)c1cccc(O)c1
./data/8efo_cleaned.pdb,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O
./data/8efo_cleaned.pdb,Cc1cc(C)cc(C2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3)c(Cl)c2)c1
./data/8efo_cleaned.pdb,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O
./data/8efo_cleaned.pdb,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,CC[C@@]1(C)CC(CCNCc2ccccc2O)(c2ccc(C)cc2)CCO1
./data/8efo_cleaned.pdb,O=C1NCN(c2ccccc2)C12CCN([C@H]1CCCC[C@H]1c1ccccc1)CC2
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CC[N+](C)(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(C(C)(F)F)cc1)C2
./data/8efo_cleaned.pdb,CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1
./data/8efo_cleaned.pdb,C[C@H]1CC2=C([C@H]3Oc4c(O)ccc5c4[C@]34CCN(CC3CC3)[C@@H](C5)[C@@]4(O)C2)N(Cc2ccccc2)C1=O
./data/8efo_cleaned.pdb,CC(C)CNCc1ccc(-c2ccccc2S(=O)(=O)NC(C)C)cc1
./data/8efo_cleaned.pdb,NC(=O)Nc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3
./data/8efo_cleaned.pdb,C[C@H]1CN(CCc2ccccc2)[C@H](CCc2ccccc2)C[C@@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,O=C(NCCCN1CCN(c2ccccc2F)CC1)C1CCC(=O)N1C1CCCCC1
./data/8efo_cleaned.pdb,Cl.Oc1cccc([C@]23CCC[C@H](C2)N(C/C=C/c2ccccc2)CC3)c1
./data/8efo_cleaned.pdb,O=C1N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1c[nH]c2ccccc12
./data/8efo_cleaned.pdb,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CC1)c1ccccc1O
./data/8efo_cleaned.pdb,CNC(=O)Cn1c(=O)n(C2CCN(Cc3ccc(OC)c4ccccc34)CC2)c2ccccc21
./data/8efo_cleaned.pdb,Oc1ccc2c(c1)[C@@]1(CCc3ccccc3)CCN(CCCc3ccccc3)C[C@H]1O2
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,C[C@@H](Cc1ccsc1)NC(=O)NC[C@H](Cc1ccc(O)cc1)N(C)C
./data/8efo_cleaned.pdb,CN(C(=O)/C=C/c1ccoc1)[C@H]1CC=C2[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5
./data/8efo_cleaned.pdb,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCCCC1)c1ccccc1
./data/8efo_cleaned.pdb,OCCN1CCN(c2cc3[nH]c(SC4CCCCC4)nc3cc2Cl)CC1
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](CN(Cc1ccccc1)S(C)(=O)=O)C2
./data/8efo_cleaned.pdb,O=C(O)CN1CCC[C@H]1c1nc2ccccc2n1[C@@H]1C[C@@H]2CCC[C@H](C1)N2[C@H]1C[C@H]2CCCC[C@H](C2)C1
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@@H]1c4ncc(-c5ccc(Cl)cc5)cc4C[C@]4(OCc5ccc6ccccc6n5)[C@H](C2)N(CC2CC2)CC[C@@]314
./data/8efo_cleaned.pdb,COC(=O)[C@@H]1C=C(OC(=O)c2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@@]12C
./data/8efo_cleaned.pdb,C[C@H]1C[C@H]2C[C@@H](C1)C[C@H](N1[C@H]3CCC[C@@H]1C[C@H](n1c(=O)c(C(=O)O)nc4ccccc41)C3)C2
./data/8efo_cleaned.pdb,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C2=C(C[C@@H](CCO)C(=O)N2Cc2ccccc2)C[C@]3(O)[C@@H]1C5
./data/8efo_cleaned.pdb,CCC(=O)N(CCN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(OC)cc1
./data/8efo_cleaned.pdb,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO
./data/8efo_cleaned.pdb,O=c1[nH]c2ccc(Cl)cc2n1C1CCN(Cc2ccccc2Cl)CC1
./data/8efo_cleaned.pdb,C[C@@H]1CN2C[C@@H](c3ccccc3)CC[C@H]2C[C@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,O=C(O)C(=O)O.O=C(c1ccco1)N1CCN(Cc2ccccc2Br)CC1
./data/8efo_cleaned.pdb,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CCCCNCCC(C(=O)N(C)C)(c2ccccc2)c2ccccc2)c1O
./data/8efo_cleaned.pdb,NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1
./data/8efo_cleaned.pdb,CC[C@@H]1CN2CCc3c([nH]c4c(-c5ccoc5)ccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/Cc5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314
./data/8efo_cleaned.pdb,CC[C@H]1CN2CC[C@@]3(O)c4c(cccc4OC)NC3[C@H]2C[C@H]1/C(=C\OC)C(=O)OC
./data/8efo_cleaned.pdb,C#CCOCC1CC23CCC1(OC)C1Oc4c(OC)ccc5c4[C@@]12CCN(C)[C@@H]3C5
./data/8efo_cleaned.pdb,NC(=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccc(F)c3)cc2)c(F)c1
./data/8efo_cleaned.pdb,C[C@H]1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,CCC1C(=O)N(C2CCN(CCCCc3ccc(-c4ccccc4)cc3)CC2)c2ccccc21
./data/8efo_cleaned.pdb,CC(C)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(O)c1)C2)Cc1cccc(F)c1
./data/8efo_cleaned.pdb,Cc1ccc(C(=O)Nc2nc3ccccc3n2CCN2CCCC2)cc1
./data/8efo_cleaned.pdb,CN1CC[C@]23c4c5ccc(C(N)=O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
./data/8efo_cleaned.pdb,CCCCCCC(N)C(=O)N[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
./data/8efo_cleaned.pdb,CC(C)C1CCC(N2CCC(N3c4ccccc4CN(CC(N)=O)S3(=O)=O)CC2)CC1
./data/8efo_cleaned.pdb,Cc1cc(O)cc(C)c1C[C@@H](N)C(=O)N[C@H]1CCCCNC(=O)C[C@H](C(N)=O)NC(=O)[C@@H](Cc2ccc(C(F)(F)F)cc2)NC(=O)[C@@H](Cc2ccccc2)NC1=O
./data/8efo_cleaned.pdb,O=C(NCC(O)CO)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O
./data/8efo_cleaned.pdb,C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C[C@@H](O)c1ccccc1
./data/8efo_cleaned.pdb,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O
./data/8efo_cleaned.pdb,CN1CCC[C@H](c2nc3ccccc3n2C2CCN(C3(C)CCCCCCC3)CC2)C1
./data/8efo_cleaned.pdb,C[C@@H]1CN2CCN(Cc3ccccn3)C[C@@H]2C[C@]1(C)c1cccc(O)c1
./data/8efo_cleaned.pdb,CC1CC(C)CN(CCOc2cccc(Cl)c2Cl)C1.O=C(O)C(=O)O
./data/8efo_cleaned.pdb,Cc1ccnc(C2(O)CC3CCC(C2)N3C(c2ccccc2Cl)c2ccc(C)cc2Cl)c1
./data/8efo_cleaned.pdb,CN1CC[C@]23CC(=O)[C@@H](CC(=O)NCc4ccccc4)C[C@@]2(O)[C@H]1Cc1ccc(O)cc13
./data/8efo_cleaned.pdb,CC[C@@H]1CN2CCc3c([nH]c4c(C)ccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
./data/8efo_cleaned.pdb,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
./data/8efo_cleaned.pdb,CCN(CC)C(=O)c1ccc(N(c2cccc(C(C)=O)c2)C2CCN(Cc3ccccc3)CC2)cc1
./data/8efo_cleaned.pdb,CS(=O)(=O)c1ccc2c(c1)[nH]c(=O)n2C1CCN(Cc2ccccc2Cl)CC1
./data/8efo_cleaned.pdb,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
./data/8efo_cleaned.pdb,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5
./data/8efo_cleaned.pdb,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)COC1)c1ccccc1
./data/8efo_cleaned.pdb,COc1ccc(/C=C/C(=O)NC[C@H]2C[C@@]34CC[C@@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(C)[C@@H]4C6)cc1
./data/8efo_cleaned.pdb,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(Cc2ccc(Br)cc2F)CC1
./data/8efo_cleaned.pdb,O=C(CCCCCCCCC(=O)Nc1nc2cc3c(cc2s1)C[C@H]1[C@H]2CCCC[C@@]32CCN1CC1CC1)Nc1nc2cc3c(cc2s1)C[C@H]1[C@H]2CCCC[C@@]32CCN1CC1CC1
./data/8efo_cleaned.pdb,O=c1[nH]c2cc(Cl)c(Cl)cc2n1C1CCN(Cc2ccc(Cl)cc2)CC1
./data/8efo_cleaned.pdb,O=C(NCC(O)CO)c1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O
./data/8efo_cleaned.pdb,O=[N+]([O-])c1cccc(CN2CCN(c3ncccn3)CC2)c1
./data/8efo_cleaned.pdb,CC(Cc1ccsc1)NC(=O)NCC(Cc1ccccc1)N(C)C
./data/8efo_cleaned.pdb,CN(C)C1(c2ccccc2)CCC(c2ccccc2)(N(C)C)CC1
./data/8efo_cleaned.pdb,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1
./data/8efo_cleaned.pdb,CCCN1CCC[C@H](c2cccc(O)c2)C1.Cl
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
./data/8efo_cleaned.pdb,CN(C)[C@H](CNC(=O)NCCc1cccs1)Cc1cccc2ccccc12
./data/8efo_cleaned.pdb,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1
./data/8efo_cleaned.pdb,Cc1ccc(C(c2ccccc2Cl)N2C3CCC2CC(O)(C2CCCC2)C3)c(Cl)c1
./data/8efo_cleaned.pdb,CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN1CCC(c2ccc(F)cc2)CC1
./data/8efo_cleaned.pdb,CC(C)(C)NC[C@H](O)CN1CN(c2ccccc2)C2(CCN(CCc3ccccc3-c3cccs3)CC2)C1=O
./data/8efo_cleaned.pdb,C1=C(CCNCc2ccc(N3CCCc4ccccc43)cc2)CCCC1
./data/8efo_cleaned.pdb,C[C@H]1C2Cc3cc4nc[nH]c(=O)c4cc3[C@@]1(C)CCN2CC1CC1
./data/8efo_cleaned.pdb,O=C1Cc2ccccc2N1C1CCN([C@H]2CC[C@H]3CCCc4cccc2c43)CC1
./data/8efo_cleaned.pdb,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C2=C(CCC(=O)N2Cc2ccccc2)C[C@]3(O)[C@@H]1C5
./data/8efo_cleaned.pdb,Fc1ccc([C@@]2(CCNCc3cccs3)CCOC3(CCOC3)C2)cc1
./data/8efo_cleaned.pdb,O=C1N(c2cccnc2C(F)(F)F)CC2(CCN(CCc3ccccc3F)CC2)OC12CC2
./data/8efo_cleaned.pdb,CCOC(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O
./data/8efo_cleaned.pdb,O=S1(=O)Nc2ccccc2N1C1CCN(C2Cc3ccccc3C2)CC1
./data/8efo_cleaned.pdb,Clc1ccccc1C(c1ccccc1Cl)N1C2CCC1CC(c1ccccc1)(c1nc[nH]n1)C2
./data/8efo_cleaned.pdb,COC(=O)[C@@H]1C[C@H](OC(=O)c2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
./data/8efo_cleaned.pdb,Oc1ccc2c3c1O[C@@H]1c4ncc(-c5ccccc5C5CC5)cc4C[C@]4(OCCCc5ccccc5)[C@H](C2)N(CC2CC2)CC[C@@]314
./data/8efo_cleaned.pdb,Oc1cccc([C@]23CCC[C@H]([C@@H]2O)N(C/C=C/c2ccccc2)CC3)c1
./data/8efo_cleaned.pdb,CO[C@]12CC(O)[C@@]3(C[C@@H]1[C@H](C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5
./data/8efo_cleaned.pdb,CCc1cc(Cl)c(OC)c(C(=O)NC[C@H]2CCCN2CCC(C#N)(c2ccccc2)c2ccccc2)c1O
./data/8efo_cleaned.pdb,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1
./data/8efo_cleaned.pdb,Cc1ccc(-n2[nH]c(C)c(C=Nc3ccc(Cl)c4cccnc34)c2=O)cc1
./data/8efo_cleaned.pdb,CC(=O)N1CCC(Nc2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)CC1
./data/8efo_cleaned.pdb,CN(C)C1(Cc2ccccc2)CCN(c2cc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3ncccc23)CC1
./data/8efo_cleaned.pdb,CCOC(=O)CC[C@H]1[C@H](COCc2ccccc2)[C@]2(OC)CC[C@]13[C@H]1Cc4ccc(OC)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
./data/8efo_cleaned.pdb,CC12C[C@@H]3C[C@H]1C[C@H]2C[C@H](N1[C@H]2CCC[C@@H]1C[C@H](n1c(=O)c(N4CC(C(=O)O)C4)nc4ccccc41)C2)C3
./data/8efo_cleaned.pdb,C[C@H](C(=O)N[C@H]1Cc2ccccc2CN(CC(N)=O)C1=O)N1Cc2cc(O)ccc2C[C@H](N)C1=O
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1cccc3ccccc13)C2
./data/8efo_cleaned.pdb,O=[N+]([O-])c1cccc(CNc2ccc3c(c2)[C@]24CCCC[C@@H]2[C@H](C3)N(CC2CCC2)CC4)c1
./data/8efo_cleaned.pdb,CC(C)OC(=O)C1(N(Cc2ccco2)C(=O)c2ccccn2)CCCCC1
./data/8efo_cleaned.pdb,Cl.O=C(O[C@]12CCC(=O)[C@H]3Oc4c(O)ccc5c4[C@]31CCN(CC1CC1)[C@H]2C5)c1ccccn1
./data/8efo_cleaned.pdb,Oc1nc2ccccc2n1C1CCN(Cc2ccccc2)CC1
./data/8efo_cleaned.pdb,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c(C)cc(O)cc2C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O
./data/8efo_cleaned.pdb,Clc1ccccc1C(c1ccccc1Cl)N1[C@H]2CC[C@@H]1C[C@H](c1ccccc1)C2
./data/8efo_cleaned.pdb,CCC(=O)N(C[C@H](C)N1CCC(Cc2ccccc2)CC1)c1ccccc1
./data/8efo_cleaned.pdb,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)C=C[C@H]3[C@H]1C5
./data/8efo_cleaned.pdb,COc1ccc2c3c1O[C@@H]1[C@]34CCN(C)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COCc1ccc(OC(F)(F)F)cc1)C2
./data/8efo_cleaned.pdb,COCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21
./data/8efo_cleaned.pdb,O=S1(=O)Nc2ccccc2N1C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1
./data/8efo_cleaned.pdb,CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(C(=O)NOP(=O)(O)O)c1)C2)CC1CCC(F)(F)CC1
./data/8efo_cleaned.pdb,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CC1CC4CCC1C4)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
./data/8efo_cleaned.pdb,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(OCc2cccc(F)c2)cc1
./data/8efo_cleaned.pdb,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCSCC1)c1cccc(C(F)(F)F)n1
./data/8efo_cleaned.pdb,CN1CC[C@]23Cc4nc5ccccc5cc4C[C@]2(Cc2ccc(O)cc23)C1
./data/8efo_cleaned.pdb,CN1CC[C@]23c4cccc(O)c4O[C@H]2CCC[C@@H]3C1
./data/8efo_cleaned.pdb,CCCCCCCCCCCCCCCC(=O)NCCCN1C(=O)CC(SC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CCSC)NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(N)=O)C1=O
./data/8efo_cleaned.pdb,CC(C)(C)c1ccc(CN2[C@H]3CC[C@H]2CC(c2cccc(O)c2)C3)cc1
./data/8efo_cleaned.pdb,CCNC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3
./data/8efo_cleaned.pdb,C[C@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl
./data/8efo_cleaned.pdb,CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN1CCC(c2ccccc2)CC1
./data/8efo_cleaned.pdb,CCC(=O)N(CC(C)(C)N1CCN(Cc2ccccc2)CC1)c1ccccc1
./data/8efo_cleaned.pdb,COC(=O)[C@@H]1C[C@H](OC(=O)Nc2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C
./data/8efo_cleaned.pdb,O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@]1(O)[C@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(CC1CCC1)CC3
./data/8efo_cleaned.pdb,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1Cl
./data/8efo_cleaned.pdb,C/C=C1/CN2CC[C@@H]1C(=O)c1[nH]c3ccccc3c1C2.O=S(=O)(O)O
./data/8efo_cleaned.pdb,Cl.Oc1ccc2c3c1O[C@@H]1[C@@H](O)CC[C@]4(O)[C@H](C2)N(CC2CC2)CC[C@@]314
./data/8efo_cleaned.pdb,Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1
