ligand,protein_path
CC(C)C[C@H](NC(=O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccccc1)N(C)C(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(N)=O,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCNc2ccc(CC3CCCCC3)cc21,./data/4djh_cleaned.pdb
CCN(CC)C(=O)c1ccc(N(c2cccc(C=O)c2)C2CCN(Cc3ccccc3)CC2)cc1,./data/4djh_cleaned.pdb
O=c1[nH]c2cc3c(cc2o1)[C@@]12CCCC[C@H]1[C@@H](C3)N(CC1CC1)CC2,./data/4djh_cleaned.pdb
Nc1nc2cc3c(cc2o1)[C@@]12CCCC[C@H]1[C@@H](C3)N(CC1CCC1)CC2,./data/4djh_cleaned.pdb
C[C@H]1[C@H]2Cc3cc4sc(N)nc4cc3[C@]1(C)CCN2CC1CC1,./data/4djh_cleaned.pdb
O=C(CCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,./data/4djh_cleaned.pdb
CCCS(=O)(=O)Nc1ccc(NCC(=O)N(C)[C@H](CN2CC[C@H](O)C2)c2ccccc2)cc1,./data/4djh_cleaned.pdb
C[C@H]1CN(CCc2ccccc2)[C@H](CCc2ccccc2)C[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
O=S(=O)(c1ccccc1-c1ccc(CN[C@H]2c3ccccc3C[C@H]2O)cc1)N1CCCCC1,./data/4djh_cleaned.pdb
O=C1[C@H](c2ccc(Cl)c(Cl)c2)CC=CCN1[C@H](CN1CC[C@H](O)C1)c1ccccc1,./data/4djh_cleaned.pdb
O=C1C(c2ccc(C(F)(F)F)cc2)CC=CCN1C(CN1CCCC1)c1ccccc1,./data/4djh_cleaned.pdb
CC(CCN1CC[C@@](C)(c2cccc(C(N)=O)c2)[C@@H](C)C1)c1ccccc1,./data/4djh_cleaned.pdb
CCCS(=O)(=O)NCc1ccc2c(c1)C[C@@H](C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,./data/4djh_cleaned.pdb
CN(C(=O)[C@@H]1CCc2cc(CNS(C)(=O)=O)ccc2O1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,./data/4djh_cleaned.pdb
CC(=O)Nc1ccc2c(c1)CC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,./data/4djh_cleaned.pdb
Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CCC1,./data/4djh_cleaned.pdb
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,./data/4djh_cleaned.pdb
c1ccc(Cn2ccnc2C2(c3ccccc3)CCN(c3ncccn3)CC2)cc1,./data/4djh_cleaned.pdb
O=C(Nc1ccccc1F)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,./data/4djh_cleaned.pdb
O=C(Nc1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccn2)CC1,./data/4djh_cleaned.pdb
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2ccccc2cn1,./data/4djh_cleaned.pdb
O=C(N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccccn1,./data/4djh_cleaned.pdb
CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2ccccc23)CC1,./data/4djh_cleaned.pdb
CCCCCCCN1C[C@H](C)[C@](C)(c2cccc(O)c2)C[C@H]1CCC,./data/4djh_cleaned.pdb
CCCCN1C[C@H](C)[C@](C)(c2cccc(O)c2)C[C@H]1CCC,./data/4djh_cleaned.pdb
CNS(=O)(=O)c1ccc2c(c1)CCC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,./data/4djh_cleaned.pdb
CO[C@@H]1CCCN1S(=O)(=O)c1ccccc1-c1ccc(CNCC(C)C)cc1,./data/4djh_cleaned.pdb
CC(C)CNCc1ccc(-c2cnccc2S(=O)(=O)N2CCCC2)cc1,./data/4djh_cleaned.pdb
COC(=O)C1=C(C(=O)OC)C2OC1C=C2[C@@H]1C[C@]2(C)[C@H]3C(=O)[C@@H](OC(C)=O)C[C@@H](C(=O)OC)[C@]3(C)CC[C@H]2C(=O)O1,./data/4djh_cleaned.pdb
CCOC(=O)c1ccc([C@@H]2C[C@]3(C)[C@H]4C(=O)[C@@H](OC(C)=O)C[C@@H](C(=O)OC)[C@]4(C)CC[C@H]3C(=O)O2)cc1C(=O)OCC,./data/4djh_cleaned.pdb
CC(C)CNCc1ccc(-c2cccnc2S(=O)(=O)N2CCCC2)cc1,./data/4djh_cleaned.pdb
COc1ccc(C[C@H]2C(=O)C[C@@H]3CCN(CC4CCCCC4)[C@@H]4CCC[C@H]2[C@@H]34)cc1,./data/4djh_cleaned.pdb
O=C1C[C@@H]2CCN(Cc3nccs3)[C@@H]3CCC[C@@H]([C@@H]23)[C@H]1Cc1ccccc1,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1[C@@H](OC)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,./data/4djh_cleaned.pdb
CCOC(C)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
C=CCNC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
CN(C(=O)Cc1ccccc1CNS(C)(=O)=O)[C@H](CN1CCCC1)c1ccccc1,./data/4djh_cleaned.pdb
CCC(=O)N[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
CC(=O)O[C@H]1C[C@@H](CO)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
C[C@H]1CN(CCc2ccccc2)CC[C@@]1(C)c1cccc(CO)c1,./data/4djh_cleaned.pdb
O=C(NCCCCc1ccccc1)c1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,./data/4djh_cleaned.pdb
COC(=O)[C@@H]1C[C@H](OC(C)(C)OC)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,./data/4djh_cleaned.pdb
COC(=O)[C@@H]1C[C@H](OCOC(C)C)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1[C@H](O)C(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COc1ccccc1/C=C/C(=O)NC[C@H]1C[C@@]23CC[C@@]1(OC)[C@@H]1Oc4c(OC)ccc5c4[C@@]12CCN(C)[C@@H]3C5,./data/4djh_cleaned.pdb
O=C1C(c2cccc(S(=O)(=O)N3CCCC3)c2)CC=CCN1C(CN1CCCC1)c1ccccc1,./data/4djh_cleaned.pdb
COc1ccc([C@H]2CC=CCN(C(CN3CCCC3)c3ccccc3)C2=O)cc1,./data/4djh_cleaned.pdb
CO[C@]12C=CC3(CC14CCC[C@H]4O)C1Cc4ccc(O)c5c4C3(CCN1C)[C@@H]2O5,./data/4djh_cleaned.pdb
O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cc2ccccc2cn1,./data/4djh_cleaned.pdb
C[C@H]1C2Cc3ccc(C(=O)NCc4cccc5ccccc45)cc3[C@@]1(C)CCN2CC1CC1,./data/4djh_cleaned.pdb
NC(=O)c1ccc(Oc2ccc(CCNCCCc3ccccc3)cc2)nc1,./data/4djh_cleaned.pdb
[11CH3]n1c2c(c3ccccc31)C[C@@]1(O)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,./data/4djh_cleaned.pdb
CC1(C)CCC(N2CCC3(CC2)C(=O)NCN3c2ccccc2)c2ccc(F)cc21,./data/4djh_cleaned.pdb
Cc1ccccc1C(c1ccccc1C)N1CCC2(CC1)C(=O)NCN2c1ccccc1,./data/4djh_cleaned.pdb
CC(C)CCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,./data/4djh_cleaned.pdb
CC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,./data/4djh_cleaned.pdb
O=C1NCN(c2ccccc2)C12CCN(CC1CCCCC1)CC2,./data/4djh_cleaned.pdb
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,./data/4djh_cleaned.pdb
CN(C(=O)Cc1ccc(CN)cc1)[C@H](CN1CCCC1)c1ccccc1,./data/4djh_cleaned.pdb
C[C@H]1CN2CCN(CCCc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
CN(C(=O)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1)[C@H](CN1CCCC1)c1ccccc1,./data/4djh_cleaned.pdb
CN1CC2(C(=O)O)C(=O)C(C(=O)O)(C1)C(c1ccccc1)N(C)C2c1ccccc1,./data/4djh_cleaned.pdb
CN(C(=O)CNC(=O)c1ccccc1)[C@H](CN1CCCC1)c1ccccc1,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@]1(C)[C@H](O)c1ccccc1C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
COc1ccc([C@H](N)[C@@H]2CCN2C(c2ccccc2)c2ccccc2)cc1,./data/4djh_cleaned.pdb
CCCCCCN1CC[C@@]2(C)c3cc(O)ccc3CC1[C@H]2C,./data/4djh_cleaned.pdb
COC(=O)[C@@H]1C[C@]2(C)[C@H]3C(=O)[C@@H](OC(C)=O)C[C@@H](C(=O)OC)[C@]3(C)CC[C@H]2C(=O)O1,./data/4djh_cleaned.pdb
CNC(c1cccc(O)c1)C(C)(C)C(=O)NCCc1ccccc1,./data/4djh_cleaned.pdb
CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)c2[nH]c4ccccc4c2C[C@@]3(C/C=C/c2ccccc2)C1C5,./data/4djh_cleaned.pdb
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,./data/4djh_cleaned.pdb
CCC(=O)N(CC)[C@@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
COC(=O)[C@@H]1C[C@@H](N(C)C(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,./data/4djh_cleaned.pdb
CC(=O)O[C@H]1C[C@@H](CO)[C@]2(C)CC(=O)[C@H]3CO[C@H](c4ccoc4)CC3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
CCC(=O)O[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCCCCCC2)c1=O,./data/4djh_cleaned.pdb
O=c1c(N2Cc3ccccc3C2)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1,./data/4djh_cleaned.pdb
CC(C)(C)OC(=O)NC1CCN(c2nc3ccccc3n(C3CCN(C4CCCCCCC4)CC3)c2=O)CC1,./data/4djh_cleaned.pdb
CN(C)C(=O)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CC[N+]1(C)CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCCCCC2)c1=O,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)CC1CC4CCC1C4)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CO[C@@H](C)[C@@H]1CC23C=C[C@]1(OC)[C@H]1Oc4c(O)ccc5c4C12CCN(C)C3C5,./data/4djh_cleaned.pdb
C=C1[C@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,./data/4djh_cleaned.pdb
Oc1cccc([C@]23CCC[C@H]([C@@H]2O)N(CCc2ccccc2)CC3)c1,./data/4djh_cleaned.pdb
O=C1[C@H]2CCC[C@]1(c1cccc(O)c1)CCN2CCc1ccccc1,./data/4djh_cleaned.pdb
COC1(c2ccccc2)CCN(C(c2ccccc2)c2ccccc2)CC1,./data/4djh_cleaned.pdb
OC1(c2ccccc2)CCN(C(c2ccccc2F)c2ccccc2F)CC1,./data/4djh_cleaned.pdb
OC1(c2ccccc2)CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1,./data/4djh_cleaned.pdb
CCc1ccccc1C(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,./data/4djh_cleaned.pdb
OC1(c2ccccc2)CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,./data/4djh_cleaned.pdb
CCCCCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,./data/4djh_cleaned.pdb
O=C1Cc2ccccc2N1C1CCN(C2CCC3CCCCC3C2)CC1,./data/4djh_cleaned.pdb
CC(=O)Nc1cccc([C@]2(C)CCN(CCc3ccccc3)C[C@@H]2C)c1,./data/4djh_cleaned.pdb
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,./data/4djh_cleaned.pdb
O=C(NC[C@@H]1Cc2ccccc2CN1C(=S)NC[C@H]1CCCN1)Nc1ccccc1,./data/4djh_cleaned.pdb
CCN(CC)C(=O)c1ccc(N(c2cccc(CN)c2)C2CCN(Cc3ccccc3)CC2)cc1,./data/4djh_cleaned.pdb
CNC(c1cccc(O)c1)C(C)(C)C(=O)NCC1CCCCC1,./data/4djh_cleaned.pdb
O=C(c1ccccc1)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,./data/4djh_cleaned.pdb
CN(C(=O)Cc1ccccc1N)[C@H](CN1CCCC1)c1ccccc1,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,./data/4djh_cleaned.pdb
CC(C)[C@H]1CC[C@@H](N2CCC(n3cc(CNC(=O)[C@@H](N)CCCNC(=N)N)c4ccccc43)CC2)CC1,./data/4djh_cleaned.pdb
O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,./data/4djh_cleaned.pdb
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](c3ccoc3Br)C[C@]21C,./data/4djh_cleaned.pdb
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,./data/4djh_cleaned.pdb
O=C(Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)[C@H]1C[C@H]1C(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,./data/4djh_cleaned.pdb
CNC(=O)c1cccc([C@]2(C)CCN(CCc3ccccc3)C[C@@H]2C)c1,./data/4djh_cleaned.pdb
O=C1N(Cc2ccccc2)CN(c2ccccc2)C12CCN(C1CCc3c(Cl)ccc(Cl)c3C1)CC2,./data/4djh_cleaned.pdb
CC[C@]12CCN(CC3CC3)[C@H](C(=O)c3ccc(O)cc31)[C@@H]2C,./data/4djh_cleaned.pdb
CC(C)C[C@]1(c2cccc(O)c2)CCN(CC2CC2)C1,./data/4djh_cleaned.pdb
O=C1NCN(c2ccccc2)C12CCN(C1Cc3ccccc3C1)CC2,./data/4djh_cleaned.pdb
CN(C(=O)CC(=O)Nc1cccnc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,./data/4djh_cleaned.pdb
CN(C(=O)NCC(=O)Nc1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,./data/4djh_cleaned.pdb
C#CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,./data/4djh_cleaned.pdb
O=C(CCCCCCCCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CC1)CC3,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(C)CC[C@]314,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccccc5C)[C@@H](C2)N(C)CC[C@]314,./data/4djh_cleaned.pdb
Cc1ccc(/C=C/C(=O)N[C@@]23CCC(=O)[C@@H]4Oc5c(O)ccc6c5[C@@]42CCN(C)[C@@H]3C6)cc1,./data/4djh_cleaned.pdb
C[C@H]1CN2CCN(C(=O)Nc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
C[C@H]1CN2CCN(Cc3cccc(OCc4ccccc4)c3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
Nc1nc2cc3c(cc2o1)[C@@]12CCCC[C@H]1[C@@H](C3)N(CC1CC1)CC2,./data/4djh_cleaned.pdb
C[C@H]1CN2C[C@H](c3ccccc3)N(C)C[C@H]2C[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
C[C@H]1CN2CCN(c3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
Cn1cc(C2CCN(C3Cc4cccc5cccc3c45)CC2O)c2cccnc21,./data/4djh_cleaned.pdb
COC(=O)[C@@H]1C[C@H](OC(=O)c2cccc(Br)c2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,./data/4djh_cleaned.pdb
CO[C@]12CC(O)[C@@]3(C[C@@H]1[C@@H](C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,./data/4djh_cleaned.pdb
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,./data/4djh_cleaned.pdb
Cc1cc(C(N)=O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O,./data/4djh_cleaned.pdb
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCCc2ccc(Cc3ccc4ccccc4c3)cc21,./data/4djh_cleaned.pdb
CC(C)(C)CCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,./data/4djh_cleaned.pdb
CC(C)CCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1,./data/4djh_cleaned.pdb
CCCNC1CCc2ccc(O)cc2C1(C)C,./data/4djh_cleaned.pdb
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(C)c1,./data/4djh_cleaned.pdb
C[C@H]1CN(CCc2ccccc2)CC[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
Cc1ccccc1C(c1ccccc1C)N1C2CCC1CC(O)(c1ccccc1)C2,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,./data/4djh_cleaned.pdb
CC(C)N(C)S(=O)(=O)c1ccccc1-c1ccc(CN2CCCCC2)cc1,./data/4djh_cleaned.pdb
COC[C@H](C)NCc1ccc(-c2ccccc2S(=O)(=O)N2CCCC2)cc1,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1CCC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,./data/4djh_cleaned.pdb
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CCC4)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,./data/4djh_cleaned.pdb
COC[C@@H]1C[C@]2(C)[C@H]3C(=O)[C@@H](OC(C)=O)C[C@@H](C(=O)OC)[C@]3(C)CC[C@H]2C(=O)O1,./data/4djh_cleaned.pdb
Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,./data/4djh_cleaned.pdb
Nc1nc2cc3c(cc2s1)C[C@@H]1[C@@H]2CCCC[C@]32CCN1CC1CC1,./data/4djh_cleaned.pdb
c1ccc(Nc2nc3cc4c(cc3s2)C[C@@H]2[C@@H]3CCCC[C@]43CCN2CC2CC2)cc1,./data/4djh_cleaned.pdb
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(OC)cc2)CC1,./data/4djh_cleaned.pdb
CCOCO[C@H]1C[C@@H](C(=O)OC)[C@]2(C)CC[C@H]3C(=O)O[C@H](c4ccoc4)C[C@]3(C)[C@H]2C1=O,./data/4djh_cleaned.pdb
C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc5ccccc5c4)cc3[C@@]1(C)CCN2CC1CC1,./data/4djh_cleaned.pdb
CC(=O)N1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4c(c2C[C@@]3(O)[C@H]1C5)C[C@@]1(O)[C@H]2Cc3ccc(O)c5c3[C@@]1(CCN2CC1CC1)[C@H]4O5,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(NC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,./data/4djh_cleaned.pdb
C=CCN1CC[C@@]2(CCCc3ccccc3)c3cc(O)ccc3O[C@H]2C1,./data/4djh_cleaned.pdb
Oc1ccc2c(c1)[C@]1(CCCc3ccccc3)CCN(CCc3ccccc3C(F)(F)F)C[C@@H]1O2,./data/4djh_cleaned.pdb
NC(=O)c1ccc2c(c1)CCCN2c1cc(F)c(CNC2Cc3ccccc3C2)c(F)c1,./data/4djh_cleaned.pdb
Cc1cc(CNC2Cc3ccccc3C2)ccc1N1CCCc2cc(C(N)=O)ccc21,./data/4djh_cleaned.pdb
Cc1cc(CNCCC2=CCCCC2)ccc1N1CCCc2cc(C(N)=O)ccc21,./data/4djh_cleaned.pdb
C[C@H](NC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)C(=O)O,./data/4djh_cleaned.pdb
C[C@H]1CN(CCC(=O)N(Cc2ccccc2)[C@@H](Cc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,./data/4djh_cleaned.pdb
Oc1ccc2c3c1O[C@H]1c4c(c5c(n4Cc4ccccc4)[C@@H]4Oc6c(O)ccc7c6[C@@]46CCN(CC4CC4)[C@H](C7)[C@]6(O)C5)C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,./data/4djh_cleaned.pdb
O=C(/C=C/c1ccccc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(OC(=O)/C=C/c5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,./data/4djh_cleaned.pdb
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(OC(=O)/C=C/c5ccc(Cl)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,./data/4djh_cleaned.pdb
C=CCN1CC[C@]23c4c5ccc(OC(=O)CCCCCCCCC(=O)Oc6ccc7c(c6)[C@@]68CCCCC6[C@@H](C7)N(CC6CCC6)CC8)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,./data/4djh_cleaned.pdb
O=C(CCCCCCCCC(=O)Oc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314)Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3,./data/4djh_cleaned.pdb
